"Date","USD/ZAR","GBP/ZAR","EUR/ZAR"
2021-06-28,14.264794,19.79785,17.010867
2021-06-29,14.352776,19.86913,17.079186
2021-06-30,14.280053,19.747489,16.932958
2021-07-01,14.461,19.899353,17.130935
2021-07-02,14.25141,19.701771,16.909084
2021-07-03,14.26161,19.713115,16.921186
2021-07-04,14.274627,19.743846,16.928038
2021-07-05,14.26612,19.767549,16.925667
2021-07-06,14.373629,19.836065,16.990205
2021-07-07,14.314449,19.75943,16.888187
2021-07-08,14.324891,19.747866,16.968077
2021-07-09,14.2079,19.759211,16.875789
2021-07-10,14.179599,19.713183,16.84111
2021-07-11,14.236482,19.78725,16.906563
2021-07-12,14.404904,20.001567,17.088739
2021-07-13,14.74358,20.364763,17.365033
2021-07-14,14.476223,20.062159,17.134087
2021-07-15,14.58792,20.176298,17.234533
2021-07-16,14.457039,19.900108,17.06892
2021-07-17,14.46082,19.905317,17.071576
2021-07-18,14.403885,19.822696,17.010311
2021-07-19,14.575684,19.924455,17.190999
2021-07-20,14.622428,19.929537,17.229344
2021-07-21,14.55429,19.961203,17.16402
2021-07-22,14.711442,20.255994,17.319928
2021-07-23,14.845349,20.4079,17.475203
2021-07-24,14.840109,20.390884,17.462372
2021-07-25,14.837482,20.399295,17.461252
2021-07-26,14.786866,20.433845,17.450968
2021-07-27,14.775989,20.515803,17.476626
2021-07-28,14.76078,20.506186,17.471341
2021-07-29,14.561955,20.357831,17.320675
2021-07-30,14.601583,20.310804,17.330681
2021-07-31,14.591726,20.304029,17.330173
2021-08-01,14.614267,20.304893,17.342099
2021-08-02,14.460079,20.064818,17.168232
2021-08-03,14.321707,19.922991,17.005425
2021-08-04,14.342181,19.918156,16.967897
2021-08-05,14.513173,20.205018,17.159829
2021-08-06,14.630705,20.286416,17.208324
2021-08-07,14.630167,20.296771,17.204166
2021-08-08,14.624768,20.255367,17.192573
2021-08-09,14.816274,20.513441,17.389476
2021-08-10,14.802901,20.462289,17.341255
2021-08-11,14.653021,20.318225,17.201976
2021-08-12,14.772375,20.386033,17.33622
2021-08-13,14.716982,20.396244,17.361195
2021-08-14,14.715255,20.393645,17.368303
2021-08-15,14.723668,20.415757,17.350118
2021-08-16,14.831275,20.541168,17.476795
2021-08-17,14.907877,20.493403,17.456647
2021-08-18,14.943067,20.539729,17.49997
2021-08-19,15.206902,20.726393,17.751747
2021-08-20,15.292272,20.824391,17.881547
2021-08-21,15.239877,20.75751,17.827041
2021-08-22,15.314702,20.859046,17.895849
2021-08-23,15.120763,20.757235,17.772276
2021-08-24,15.001798,20.615219,17.6402
2021-08-25,14.960521,20.583263,17.603296
2021-08-26,14.918948,20.441032,17.548141
2021-08-27,14.710762,20.25288,17.359964
2021-08-28,14.711059,20.250685,17.369528
2021-08-29,14.709414,20.250687,17.36624
2021-08-30,14.626018,20.142724,17.262603
2021-08-31,14.524354,19.973268,17.150546
2021-09-01,14.387742,19.798567,17.02956
2021-09-02,14.442517,19.981309,17.133975
2021-09-03,14.301829,19.827297,16.994226
2021-09-04,14.311171,19.826355,16.992131
2021-09-05,14.289907,19.793432,16.970148
2021-09-06,14.236133,19.685748,16.894398
2021-09-07,14.316353,19.727882,16.943009
2021-09-08,14.184312,19.547731,16.776362
2021-09-09,14.212678,19.648438,16.799759
2021-09-10,14.207933,19.637688,16.78248
2021-09-11,14.205126,19.655819,16.777857
2021-09-12,14.190582,19.612731,16.753206
2021-09-13,14.141773,19.567362,16.698841
2021-09-14,14.316574,19.76248,16.897653
2021-09-15,14.407067,19.969047,17.023562
2021-09-16,14.578766,20.114319,17.166755
2021-09-17,14.673164,20.169812,17.211293
2021-09-18,14.678109,20.175371,17.21964
2021-09-19,14.757209,20.258304,17.304929
2021-09-20,14.783887,20.211737,17.328004
2021-09-21,14.84339,20.282868,17.391383
2021-09-22,14.826609,20.189426,17.319103
2021-09-23,14.75101,20.223999,17.314704
2021-09-24,14.944911,20.453761,17.5251
2021-09-25,14.948593,20.468734,17.519455
2021-09-26,14.959798,20.454791,17.533671
2021-09-27,14.95612,20.473444,17.496909
2021-09-28,15.101711,20.443396,17.652219
2021-09-29,15.177777,20.373756,17.612236
2021-09-30,15.052287,20.290702,17.432894
2021-10-01,14.86318,20.111452,17.227071
2021-10-02,14.859668,20.121956,17.215643
2021-10-03,14.856594,20.157351,17.240792
2021-10-04,15.038968,20.45154,17.464909
2021-10-05,14.988897,20.440204,17.39195
2021-10-06,14.982414,20.363945,17.312077
2021-10-07,14.952305,20.321636,17.269743
2021-10-08,14.976404,20.377892,17.326886
2021-10-09,14.964562,20.355645,17.310867
2021-10-10,14.926592,20.315062,17.278618
2021-10-11,15.060025,20.459437,17.396355
2021-10-12,14.972787,20.321654,17.261405
2021-10-13,14.791076,20.193646,17.146256
2021-10-14,14.768781,20.198644,17.128104
2021-10-15,14.596289,20.066639,16.938164
2021-10-16,14.603196,20.051433,16.932363
2021-10-17,14.61537,20.107281,16.948564
2021-10-18,14.670909,20.124948,17.030064
2021-10-19,14.506336,20.036549,16.891293
2021-10-20,14.407558,19.915253,16.783036
2021-10-21,14.673803,20.22706,17.047814
2021-10-22,14.845524,20.414799,17.279872
2021-10-23,14.843897,20.423197,17.28073
2021-10-24,14.825448,20.387535,17.258565
2021-10-25,14.721062,20.275373,17.093053
2021-10-26,14.836523,20.421925,17.192903
2021-10-27,15.072402,20.6778,17.472603
2021-10-28,15.120941,20.845573,17.651145
2021-10-29,15.243249,20.840555,17.623646
2021-10-30,15.239762,20.84225,17.624484
2021-10-31,15.231967,20.839994,17.598693
2021-11-01,15.440855,21.080342,17.906991
2021-11-02,15.417594,21.002053,17.853101
2021-11-03,15.268837,20.906136,17.738365
2021-11-04,15.211436,20.520222,17.562219
2021-11-05,15.034679,20.290847,17.374455
2021-11-06,15.035657,20.283906,17.360944
2021-11-07,15.104832,20.371921,17.46107
2021-11-08,14.896156,20.218589,17.264724
2021-11-09,15.035509,20.363757,17.420764
2021-11-10,15.426671,20.677926,17.708593
2021-11-11,15.320903,20.468641,17.532993
2021-11-12,15.347122,20.575241,17.561683
2021-11-13,15.310318,20.542325,17.510113
2021-11-14,15.313562,20.538966,17.531374
2021-11-15,15.23838,20.427999,17.336688
2021-11-16,15.40161,20.672191,17.431399
2021-11-17,15.484586,20.886492,17.540312
2021-11-18,15.625557,21.100816,17.770622
2021-11-19,15.711522,21.119658,17.747587
2021-11-20,15.719919,21.107804,17.748548
2021-11-21,15.710477,21.137435,17.729968
2021-11-22,15.845269,21.216528,17.799663
2021-11-23,15.831509,21.16802,17.804639
2021-11-24,15.885396,21.172623,17.793683
2021-11-25,16.029492,21.361034,17.956223
2021-11-26,16.260193,21.689134,18.411965
2021-11-27,16.271972,21.717388,18.409452
2021-11-28,16.230929,21.622465,18.341311
2021-11-29,16.131503,21.465272,18.207498
2021-11-30,15.904197,21.122802,18.02565
2021-12-01,16.034945,21.278234,18.155678
2021-12-02,15.937523,21.194668,17.995786
2021-12-03,16.069313,21.261557,18.172066
2021-12-04,16.136656,21.347197,18.242771
2021-12-05,16.064564,21.267249,18.175295
2021-12-06,15.902853,21.074443,17.930012
2021-12-07,15.866758,21.004246,17.887322
2021-12-08,15.715052,20.750778,17.824193
2021-12-09,15.943157,21.068181,18.005543
2021-12-10,15.990294,21.202756,18.1034
2021-12-11,15.982112,21.20432,18.086615
2021-12-12,15.960568,21.162395,18.039867
2021-12-13,16.017783,21.151868,18.071664
2021-12-14,16.110777,21.305692,18.131818
2021-12-15,15.995261,21.213938,18.056619
2021-12-16,15.932108,21.234892,18.042924
2021-12-17,15.914093,21.069372,17.882335
2021-12-18,15.915596,21.070524,17.896125
2021-12-19,15.905054,21.058049,17.887777
2021-12-20,15.774918,20.817756,17.79398
2021-12-21,15.837798,21.018713,17.870941
2021-12-22,15.71902,20.992923,17.796152
2021-12-23,15.650105,20.983666,17.732282
2021-12-24,15.553113,20.82195,17.610968
2021-12-25,15.560903,20.819339,17.611107
2021-12-26,15.552126,20.824901,17.606264
2021-12-27,15.53147,20.873133,17.594429
2021-12-28,15.730377,21.134113,17.790326
2021-12-29,15.921102,21.4782,18.073243
2021-12-30,15.921991,21.505741,18.03774
2021-12-31,15.94621,21.566816,18.135418
2022-01-01,15.948554,21.553684,18.130248
2022-01-02,15.954915,21.590497,18.157782
2022-01-03,15.8713,21.400279,17.924986
2022-01-04,16.009941,21.65393,18.063262
2022-01-05,15.874581,21.504565,17.950582
2022-01-06,15.722946,21.267824,17.767385
2022-01-07,15.584614,21.172524,17.699036
2022-01-08,15.58241,21.173831,17.699181
2022-01-09,15.600071,21.211723,17.724485
2022-01-10,15.671644,21.286048,17.75622
2022-01-11,15.52471,21.170206,17.653979
2022-01-12,15.306351,20.966931,17.509439
2022-01-13,15.409637,21.121618,17.665292
2022-01-14,15.362001,21.010285,17.536015
2022-01-15,15.361945,21.006035,17.532824
2022-01-16,15.328648,20.962744,17.50441
2022-01-17,15.389354,20.999995,17.545001
2022-01-18,15.5189,21.106376,17.573555
2022-01-19,15.326243,20.852732,17.368977
2022-01-20,15.221973,20.685539,17.223016
2022-01-21,15.10414,20.463264,17.124995
2022-01-22,15.103437,20.454199,17.116586
2022-01-23,15.095287,20.451556,17.114605
2022-01-24,15.238455,20.558521,17.271929
2022-01-25,15.242457,20.581199,17.230269
2022-01-26,15.313212,20.606114,17.212933
2022-01-27,15.446483,20.688341,17.224054
2022-01-28,15.589425,20.872702,17.375954
2022-01-29,15.587446,20.886881,17.373669
2022-01-30,15.598032,20.893079,17.383511
2022-01-31,15.375845,20.672836,17.270078
2022-02-01,15.274671,20.650958,17.206188
2022-02-02,15.332708,20.795006,17.333121
2022-02-03,15.252634,20.746849,17.454801
2022-02-04,15.450155,20.9037,17.689079
2022-02-05,15.449661,20.904456,17.692544
2022-02-06,15.440618,20.889881,17.696314
2022-02-07,15.505195,20.998268,17.74208
2022-02-08,15.348526,20.790092,17.514151
2022-02-09,15.205886,20.573902,17.363996
2022-02-10,15.158957,20.548653,17.334017
2022-02-11,15.209829,20.653204,17.267785
2022-02-12,15.208913,20.624946,17.262258
2022-02-13,15.217357,20.623766,17.260277
2022-02-14,15.229918,20.63065,17.22443
2022-02-15,15.094266,20.445133,17.153109
2022-02-16,14.987506,20.338499,17.056513
2022-02-17,14.993525,20.395768,17.03505
2022-02-18,15.113491,20.535402,17.10305
2022-02-19,15.114616,20.543224,17.10224
2022-02-20,15.136162,20.574522,17.139474
2022-02-21,15.145644,20.617334,17.135172
2022-02-22,15.05346,20.432616,17.056049
2022-02-23,15.118332,20.450187,17.090083
2022-02-24,15.354402,20.535606,17.191753
2022-02-25,15.129493,20.284576,17.059552
2022-02-26,15.145811,20.280367,17.06958
2022-02-27,15.340778,20.446982,17.09813
2022-02-28,15.34927,20.600685,17.232352
2022-03-01,15.403492,20.517807,17.120317
2022-03-02,15.324919,20.529831,17.034052
2022-03-03,15.191157,20.275518,16.805153
2022-03-04,15.421331,20.376411,16.847473
2022-03-05,15.451716,20.44532,16.879839
2022-03-06,15.363946,20.321028,16.773184
2022-03-07,15.359412,20.121221,16.665419
2022-03-08,15.271125,20.00341,16.641792
2022-03-09,14.997828,19.755525,16.597771
2022-03-10,15.038189,19.670423,16.529838
2022-03-11,15.031284,19.583796,16.404989
2022-03-12,15.034806,19.591517,16.400224
2022-03-13,15.025438,19.607734,16.424052
2022-03-14,15.122327,19.661432,16.545125
2022-03-15,15.094133,19.659328,16.535184
2022-03-16,14.918591,19.595375,16.440642
2022-03-17,14.922794,19.605686,16.540776
2022-03-18,14.893954,19.652228,16.493248
2022-03-19,14.893408,19.648718,16.480679
2022-03-20,14.954691,19.671474,16.511602
2022-03-21,14.933061,19.655967,16.4548
2022-03-22,14.815256,19.672963,16.338704
2022-03-23,14.75733,19.459138,16.226544
2022-03-24,14.52058,19.152219,15.984667
2022-03-25,14.533757,19.139716,15.950162
2022-03-26,14.558597,19.203733,15.992076
2022-03-27,14.531002,19.14049,15.95082
2022-03-28,14.646167,19.182599,16.095248
2022-03-29,14.525433,19.021014,16.109449
2022-03-30,14.494126,19.063865,16.174162
2022-03-31,14.604356,19.188554,16.160375
2022-04-01,14.576606,19.098299,16.103281
2022-04-02,14.649778,19.231153,16.187791
2022-04-03,14.656632,19.205363,16.189027
2022-04-04,14.585688,19.117973,15.991952
2022-04-05,14.69278,19.212684,16.033518
2022-04-06,14.654674,19.148216,15.976956
2022-04-07,14.726766,19.255975,16.030686
2022-04-08,14.646158,19.10372,15.929995
2022-04-09,14.640546,19.097442,15.93012
2022-04-10,14.623499,19.072167,15.925969
2022-04-11,14.606264,19.018282,15.881483
2022-04-12,14.525376,18.870338,15.729633
2022-04-13,14.554024,19.09406,15.841905
2022-04-14,14.672177,19.17717,15.879279
2022-04-15,14.638143,19.110869,15.831785
2022-04-16,14.644813,19.103875,15.832356
2022-04-17,14.654336,19.145321,15.858463
2022-04-18,14.66112,19.073005,15.806085
2022-04-19,14.966731,19.472613,16.142939
2022-04-20,15.037243,19.667424,16.311384
2022-04-21,15.372347,20.019268,16.657011
2022-04-22,15.565748,19.994176,16.800326
2022-04-23,15.633021,20.083147,16.860883
2022-04-24,15.58477,20.003045,16.845743
2022-04-25,15.679366,19.966991,16.802427
2022-04-26,15.843382,19.926029,16.860195
2022-04-27,15.855345,19.866291,16.724667
2022-04-28,15.968831,19.91926,16.770225
2022-04-29,15.808501,19.858933,16.664563
2022-04-30,15.811767,19.862865,16.66782
2022-05-01,15.792943,19.851725,16.646837
2022-05-02,16.119303,20.146796,16.93306
2022-05-03,15.715759,19.641412,16.537533
2022-05-04,15.4417,19.483032,16.391997
2022-05-05,15.991028,19.771525,16.867349
2022-05-06,16.035057,19.797219,16.919982
2022-05-07,16.060171,19.821974,16.947104
2022-05-08,16.013994,19.753907,16.87149
2022-05-09,16.195834,19.971135,17.096147
2022-05-10,16.036031,19.741741,16.895036
2022-05-11,16.055446,19.662718,16.897004
2022-05-12,16.101719,19.637248,16.703791
2022-05-13,16.151695,19.809773,16.821942
2022-05-14,16.160402,19.801444,16.8227
2022-05-15,16.128776,19.775104,16.795637
2022-05-16,16.164092,19.92691,16.874155
2022-05-17,15.904386,19.854527,16.782297
2022-05-18,16.058179,19.815585,16.8057
2022-05-19,15.838559,19.75061,16.758932
2022-05-20,15.8281,19.771259,16.730513
2022-05-21,15.826068,19.764786,16.7192
2022-05-22,15.828152,19.80031,16.755047
2022-05-23,15.763275,19.813469,16.832219
2022-05-24,15.683048,19.668548,16.83988
2022-05-25,15.716242,19.77571,16.801079
2022-05-26,15.715689,19.803424,16.858214
2022-05-27,15.5916,19.678464,16.732888
2022-05-28,15.585587,19.672203,16.722935
2022-05-29,15.590545,19.679865,16.722182
2022-05-30,15.479051,19.580273,16.693094
2022-05-31,15.593628,19.671978,16.734631
2022-06-01,15.591051,19.460046,16.602573
2022-06-02,15.452014,19.436102,16.609775
2022-06-03,15.532311,19.397235,16.65392
2022-06-04,15.538612,19.410304,16.65035
2022-06-05,15.540853,19.429537,16.675322
2022-06-06,15.423456,19.302464,16.486039
2022-06-07,15.377537,19.361575,16.469111
2022-06-08,15.288539,19.170415,16.380629
2022-06-09,15.503429,19.3601,16.453474
2022-06-10,15.867903,19.548532,16.693406
2022-06-11,15.845893,19.51472,16.674568
2022-06-12,15.867017,19.509403,16.675061
2022-06-13,16.120766,19.561291,16.77842
2022-06-14,16.0387,19.237022,16.72122
2022-06-15,15.800457,19.196709,16.498744
2022-06-16,15.997752,19.73191,16.874627
2022-06-17,16.017276,19.574868,16.819419
2022-06-18,16.018944,19.579025,16.810618
2022-06-19,15.99396,19.552638,16.776468
2022-06-20,16.028035,19.650081,16.861303
2022-06-21,15.917925,19.545197,16.775463
2022-06-22,15.901646,19.502645,16.808307
2022-06-23,15.990646,19.614213,16.828767
2022-06-24,15.784933,19.353425,16.67499
2022-06-25,15.792059,19.371736,16.673522
2022-06-26,15.779912,19.388322,16.681319
2022-06-27,15.855967,19.432203,16.768169
2022-06-28,16.065342,19.577678,16.90543
2022-06-29,16.241708,19.699682,16.950434
2022-06-30,16.278778,19.797366,17.048433
2022-07-01,16.437731,19.895721,17.147485
2022-07-02,16.442928,19.890933,17.141699
2022-07-03,16.333593,19.765338,17.055137
2022-07-04,16.341201,19.791995,17.037823
2022-07-05,16.524586,19.75436,16.973881
2022-07-06,16.793782,20.021701,17.110024
2022-07-07,16.743121,20.139039,17.02192
2022-07-08,16.772475,20.170217,17.092626
2022-07-09,16.807395,20.212947,17.120274
2022-07-10,16.841862,20.255189,17.146404
2022-07-11,17.070003,20.284415,17.124184
2022-07-12,17.018877,20.218919,17.081192
2022-07-13,16.928116,20.092901,17.006591
2022-07-14,17.164525,20.2929,17.19205
2022-07-15,17.075651,20.248282,17.222165
2022-07-16,17.064715,20.234613,17.203831
2022-07-17,17.060279,20.261803,17.195162
2022-07-18,17.113047,20.445846,17.356244
2022-07-19,17.099455,20.52849,17.511813
2022-07-20,17.128324,20.510529,17.435527
2022-07-21,17.059927,20.442462,17.4342
2022-07-22,16.829995,20.18267,17.187794
2022-07-23,16.841608,20.209866,17.192058
2022-07-24,16.826393,20.192027,17.173856
2022-07-25,16.805516,20.237407,17.178943
2022-07-26,16.913409,20.365209,17.133304
2022-07-27,16.675605,20.276479,17.019434
2022-07-28,16.507828,20.117425,16.830006
2022-07-29,16.591632,20.201204,16.973675
2022-07-30,16.596561,20.204755,16.966908
2022-07-31,16.573456,20.194142,16.93105
2022-08-01,16.479597,20.183647,16.896102
2022-08-02,16.819821,20.44078,17.095435
2022-08-03,16.773991,20.352474,17.043624
2022-08-04,16.606007,20.188831,17.025192
2022-08-05,16.763019,20.242242,17.088157
2022-08-06,16.775222,20.243475,17.088331
2022-08-07,16.778473,20.221666,17.071773
2022-08-08,16.656511,20.101515,16.964081
2022-08-09,16.594428,20.041118,16.940671
2022-08-10,16.204153,19.793726,16.688567
2022-08-11,16.261786,19.845614,16.777991
2022-08-12,16.158276,19.617015,16.587785
2022-08-13,16.165895,19.621566,16.584975
2022-08-14,16.222245,19.667008,16.633708
2022-08-15,16.440739,19.807877,16.704395
2022-08-16,16.37532,19.807015,16.649513
2022-08-17,16.651668,20.055897,16.954168
2022-08-18,16.855495,20.106024,17.008866
2022-08-19,16.981036,20.100804,17.062431
2022-08-20,17.004716,20.128625,17.06926
2022-08-21,16.999949,20.090027,17.068683
2022-08-22,16.996116,19.994655,16.891042
2022-08-23,16.999111,20.12102,16.946244
2022-08-24,16.948498,19.991505,16.890149
2022-08-25,16.731815,19.800352,16.693575
2022-08-26,16.877419,19.81182,16.824414
2022-08-27,16.865141,19.837528,16.816386
2022-08-28,16.882654,19.782753,16.795554
2022-08-29,16.849507,19.735783,16.860221
2022-08-30,16.962477,19.756169,16.993996
2022-08-31,17.109305,19.868695,17.180155
2022-09-01,17.257355,19.925418,17.166088
2022-09-02,17.293607,19.908576,17.212764
2022-09-03,17.295343,19.912294,17.210043
2022-09-04,17.303741,19.858609,17.158617
2022-09-05,17.192685,19.836767,17.084442
2022-09-06,17.288613,19.901222,17.107785
2022-09-07,17.245107,19.903258,17.268539
2022-09-08,17.506081,20.135899,17.506011
2022-09-09,17.296922,20.061847,17.550002
2022-09-10,17.305435,20.041109,17.554976
2022-09-11,17.281778,20.073827,17.396738
2022-09-12,17.106057,19.983978,17.316355
2022-09-13,17.436416,20.019057,17.385677
2022-09-14,17.476205,20.166518,17.450557
2022-09-15,17.576466,20.12948,17.550135
2022-09-16,17.560523,20.059654,17.593901
2022-09-17,17.603944,20.104256,17.62966
2022-09-18,17.630593,20.149872,17.677889
2022-09-19,17.668848,20.213073,17.714731
2022-09-20,17.708976,20.131461,17.655484
2022-09-21,17.716855,19.967348,17.440677
2022-09-22,17.606674,19.795239,17.298716
2022-09-23,17.942242,19.475074,17.398532
2022-09-24,17.913074,19.453635,17.367685
2022-09-25,17.943812,19.472962,17.417343
2022-09-26,18.05571,19.318056,17.346965
2022-09-27,18.020485,19.291114,17.274335
2022-09-28,17.830974,19.36748,17.340403
2022-09-29,17.997352,20.055375,17.66966
2022-09-30,18.089039,20.162968,17.729036
2022-10-01,18.08237,20.169056,17.731311
2022-10-02,18.064694,20.153923,17.700694
2022-10-03,17.830974,20.187038,17.524946
2022-10-04,17.622552,20.197482,17.587955
2022-10-05,17.800804,20.164068,17.603736
2022-10-06,17.968209,20.059794,17.596331
2022-10-07,18.027082,20.001868,17.555056
2022-10-08,18.104474,20.079849,17.655448
2022-10-09,18.110446,20.042757,17.609234
2022-10-10,18.084025,20.021138,17.568669
2022-10-11,18.182887,19.966513,17.64387
2022-10-12,18.263083,20.264418,17.742782
2022-10-13,18.228623,20.673929,17.839802
2022-10-14,18.34659,20.508937,17.839631
2022-10-15,18.360034,20.506303,17.837387
2022-10-16,18.263011,20.530277,17.778459
2022-10-17,18.063826,20.506966,17.767926
2022-10-18,18.097133,20.506072,17.861598
2022-10-19,18.277416,20.503968,17.850191
2022-10-20,18.301535,20.5428,17.901744
2022-10-21,18.078179,20.448472,17.823138
2022-10-22,18.068838,20.431133,17.822957
2022-10-23,18.057971,20.473516,17.779379
2022-10-24,18.396051,20.824784,18.198833
2022-10-25,18.215433,20.87446,18.139759
2022-10-26,17.926479,20.809097,18.064799
2022-10-27,17.971201,20.793304,17.916925
2022-10-28,18.111781,21.044825,18.070944
2022-10-29,18.115659,21.042268,18.06023
2022-10-30,18.106362,21.029133,18.038699
2022-10-31,18.325246,21.016456,18.115014
2022-11-01,18.218916,20.908762,17.993297
2022-11-02,18.270964,20.778153,17.927004
2022-11-03,18.405534,20.551455,17.94619
2022-11-04,17.901845,20.365776,17.856504
2022-11-05,17.898086,20.361457,17.863814
2022-11-06,17.987562,20.377649,17.872669
2022-11-07,17.738806,20.412238,17.765203
2022-11-08,17.711177,20.434775,17.836896
2022-11-09,17.756012,20.145659,17.78623
2022-11-10,17.357351,20.309954,17.708974
2022-11-11,17.2378,20.348611,17.863887
2022-11-12,17.234919,20.413304,17.849798
2022-11-13,17.302257,20.377158,17.856926
2022-11-14,17.286423,20.331272,17.838978
2022-11-15,17.286759,20.531744,17.895683
2022-11-16,17.269672,20.567877,17.935893
2022-11-17,17.368669,20.603176,18.000296
2022-11-18,17.240668,20.491062,17.840763
2022-11-19,17.247338,20.511278,17.853802
2022-11-20,17.225612,20.474073,17.797553
2022-11-21,17.329906,20.484053,17.749612
2022-11-22,17.281201,20.517005,17.788771
2022-11-23,16.959117,20.43875,17.635412
2022-11-24,17.020235,20.609177,17.7155
2022-11-25,17.100702,20.66759,17.801322
2022-11-26,17.092948,20.649561,17.790712
2022-11-27,17.15881,20.702018,17.803584
2022-11-28,17.148222,20.484251,17.726236
2022-11-29,17.153553,20.503402,17.710281
2022-11-30,17.233553,20.785257,17.930808
2022-12-01,17.566569,21.539714,18.476375
2022-12-02,17.515962,21.529548,18.461642
2022-12-03,17.545893,21.564118,18.484256
2022-12-04,17.363919,21.328201,18.295849
2022-12-05,17.479378,21.299133,18.346345
2022-12-06,17.312373,21.003226,18.130424
2022-12-07,17.140741,20.927873,18.017466
2022-12-08,17.156364,20.988263,18.107835
2022-12-09,17.338008,21.279968,18.299008
2022-12-10,17.35279,21.261209,18.281546
2022-12-11,17.322062,21.223812,18.238079
2022-12-12,17.557308,21.543154,18.50274
2022-12-13,17.233982,21.304854,18.31889
2022-12-14,17.163685,21.348994,18.3421
2022-12-15,17.493299,21.335413,18.606424
2022-12-16,17.621348,21.403013,18.689991
2022-12-17,17.633243,21.404589,18.67531
2022-12-18,17.602249,21.405376,18.636639
2022-12-19,17.105035,20.78894,18.138724
2022-12-20,17.325616,21.096253,18.389106
2022-12-21,17.176695,20.754337,18.217981
2022-12-22,17.155514,20.671538,18.187054
2022-12-23,17.000383,20.500471,18.135915
2022-12-24,17.003718,20.50449,18.134651
2022-12-25,17.001359,20.532571,18.039454
2022-12-26,17.020917,20.531767,18.114619
2022-12-27,17.213824,20.681705,18.316987
2022-12-28,17.124141,20.586085,18.175556
2022-12-29,16.929117,20.411581,18.052035
2022-12-30,17.009498,20.580753,18.239007
2022-12-31,17.008138,20.568304,18.25615
2023-01-01,16.977769,20.531333,18.143188
2023-01-02,16.994576,20.497186,18.14455
2023-01-03,17.013762,20.370867,17.943792
2023-01-04,16.876577,20.336442,17.910938
2023-01-05,17.156995,20.437814,18.050669
2023-01-06,17.102471,20.661389,18.237267
2023-01-07,17.106487,20.675084,18.234905
2023-01-08,17.126076,20.70119,18.214532
2023-01-09,16.961307,20.67242,18.207123
2023-01-10,17.003894,20.656581,18.251511
2023-01-11,16.91932,20.53968,18.211421
2023-01-12,16.737339,20.436126,18.155526
2023-01-13,16.793283,20.551496,18.220269
2023-01-14,16.80905,20.53271,18.218558
2023-01-15,16.880516,20.625168,18.272459
2023-01-16,17.07196,20.817524,18.466782
2023-01-17,17.063211,20.9588,18.413699
2023-01-18,17.108752,21.103512,18.444737
2023-01-19,17.256019,21.388397,18.69081
2023-01-20,17.093531,21.199484,18.564851
2023-01-21,17.1033,21.189286,18.608465
2023-01-22,17.109129,21.240305,18.600388
2023-01-23,17.175657,21.257029,18.676575
2023-01-24,17.191356,21.181759,18.713118
2023-01-25,17.122959,21.220363,18.679923
2023-01-26,17.185014,21.313647,18.710789
2023-01-27,17.194945,21.277052,18.682458
2023-01-28,17.192424,21.292903,18.6875
2023-01-29,17.202943,21.323587,18.692551
2023-01-30,17.394423,21.483104,18.859567
2023-01-31,17.435214,21.450595,18.921621
2023-02-01,17.034282,21.06821,18.708
2023-02-02,17.047788,20.855361,18.596368
2023-02-03,17.445329,21.045391,18.856585
2023-02-04,17.46183,21.035146,18.87268
2023-02-05,17.466106,21.027882,18.844817
2023-02-06,17.660979,21.204907,18.946274
2023-02-07,17.536437,21.115812,18.813424
2023-02-08,17.746295,21.398183,19.009201
2023-02-09,17.752936,21.534165,19.066647
2023-02-10,17.89491,21.605366,19.128972
2023-02-11,17.922991,21.616044,19.144559
2023-02-12,17.920282,21.592332,19.136735
2023-02-13,17.857531,21.665642,19.152625
2023-02-14,17.894423,21.780593,19.209245
2023-02-15,18.036174,21.703553,19.279158
2023-02-16,18.144357,21.759987,19.364511
2023-02-17,18.039154,21.732055,19.342428
2023-02-18,18.038579,21.714058,19.327362
2023-02-19,18.077486,21.753754,19.317588
2023-02-20,18.053401,21.743217,19.293735
2023-02-21,18.258353,22.114166,19.444646
2023-02-22,18.217883,21.94145,19.324604
2023-02-23,18.197714,21.875835,19.294654
2023-02-24,18.410211,22.007389,19.429179
2023-02-25,18.412975,21.992343,19.474294
2023-02-26,18.405227,21.987011,19.412686
2023-02-27,18.403787,22.179927,19.51518
2023-02-28,18.330632,22.059196,19.399832
2023-03-01,18.11303,21.783513,19.335318
2023-03-02,18.073053,21.590558,19.153656
2023-03-03,18.140419,21.826982,19.298993
2023-03-04,18.139945,21.820003,19.296602
2023-03-05,18.145115,21.830726,19.277923
2023-03-06,18.234863,21.928426,19.483488
2023-03-07,18.588767,21.98181,19.618603
2023-03-08,18.604708,22.020784,19.604933
2023-03-09,18.553459,22.100258,19.632772
2023-03-10,18.30223,22.019854,19.519164
2023-03-11,18.304681,22.026966,19.489788
2023-03-12,18.292507,22.088006,19.545746
2023-03-13,18.198092,22.167365,19.525725
2023-03-14,18.139937,22.036305,19.460599
2023-03-15,18.40716,22.200056,19.479005
2023-03-16,18.386253,22.229177,19.50181
2023-03-17,18.45236,22.4528,19.830344
2023-03-18,18.76276,22.868297,20.230936
2023-03-19,18.308849,22.283729,19.530859
2023-03-20,18.500143,22.724316,19.839696
2023-03-21,18.544241,22.66114,19.96437
2023-03-22,18.213644,22.341103,19.775073
2023-03-23,18.102811,22.216234,19.593063
2023-03-24,18.154591,22.203139,19.578486
