"date","Top 40 Index","Mid Cap Index","Small Cap Index","All-Share Index","Large Cap Index","Fin 15 Index"
2020-08-13,53082.078125,58783.199219,36834.710938,57419.460938,59994.71875,10227.05957
2020-08-14,52737.480469,58599.371094,36844.398438,57077.480469,59598.601563,10156.410156
2020-08-17,53140.210938,58235.269531,36881.820313,57435.078125,60100.710938,9968.099609
2020-08-18,52738.121094,58245.761719,36799.460938,57025.160156,59593.25,10162.459961
2020-08-19,52137.859375,58084.210938,36887.390625,56433.28125,58878.550781,10192.870117
2020-08-20,51380.019531,57197.800781,36389.941406,55629.980469,58048.699219,9958.599609
2020-08-21,51669.179688,57699.621094,36748.371094,55949.921875,58346.789063,10224.120117
2020-08-24,52256.839844,59294.261719,37043.28125,56625.421875,58913.050781,10458.360352
2020-08-25,51767.878906,58680.808594,37030.851563,56114.230469,58377.320313,10451.950195
2020-08-26,52256.851563,58394.570313,37132.351563,56572.238281,58988.449219,10290.070313
2020-08-27,52583.699219,58147.410156,36815.539063,56869.671875,59415.058594,10351.780273
2020-08-28,51750.449219,57530.410156,36832.109375,56057.101563,58503.328125,10114.94043
2020-08-31,51225.460938,56476.660156,36673.601563,55476.109375,57959.75,9747.110352
2020-09-01,51704.101563,56491.980469,36768.371094,55927.691406,58514.261719,9984.05957
2020-09-02,51678.300781,56257.371094,36396.128906,55861.878906,58488.949219,9704.69043
2020-09-03,50319.160156,55679.78125,36503.570313,54522.351563,56913.871094,9460.480469
2020-09-04,49720.421875,55502.648438,35888.738281,53878.949219,56175.800781,9476.320313
2020-09-07,50185.429688,55902.261719,36475.550781,54400.28125,56728.789063,9507.219727
2020-09-08,50182.960938,57007.050781,36452.75,54438.820313,56602.648438,9770.849609
2020-09-09,NA,58380.300781,36616.230469,55211.339844,57334.671875,10337.849609
2020-09-10,51532.121094,58777.808594,37534.019531,55953.960938,58145.390625,10405.820313
2020-09-11,51715.121094,58426.058594,37438.121094,56087.839844,58372.121094,10203.730469
2020-09-14,51976.820313,58310.929688,37330.960938,56327.050781,58692.578125,10163.360352
2020-09-15,51795.699219,58017.5,37277.878906,56130.78125,58498.398438,10074.94043
2020-09-16,51629.730469,57686.128906,37686.199219,55960.738281,58318.988281,10087.259766
2020-09-17,50700.140625,57436.660156,37695.679688,55035.601563,57210.648438,10056.459961
2020-09-18,50399.160156,56850.160156,37441.511719,54673.648438,56867.808594,9841.320313
2020-09-21,49153.109375,54959.160156,36901.648438,53319.078125,55531.460938,9519.480469
2020-09-22,49126.160156,54887.828125,36699.820313,53265.328125,55489.410156,9570.370117
2020-09-23,50127.050781,54941.019531,36759.871094,54247.808594,56747.429688,9588.129883
2020-09-25,49547.738281,54259.851563,36106.921875,53587.109375,56072.078125,9401.280273
2020-09-28,50578.660156,55909.109375,36595.5,54718.800781,57172.03125,9932.200195
2020-09-29,50319.941406,56436.980469,36965.480469,54506.878906,56766.460938,10003.879883
2020-09-30,50042.441406,56859.148438,36884.601563,54264.960938,56372.859375,10071.849609
2020-10-01,50159.140625,57439.890625,37445.410156,54446.78125,56454.679688,10158.719727
2020-10-02,49896.679688,57960.121094,37583.359375,54219.238281,56045.820313,10332.370117
2020-10-05,50183.121094,57938.851563,38028.128906,54524.050781,56416.308594,10176.450195
2020-10-06,49869.359375,57551.96875,37991.621094,54203.828125,56082.46875,10050.370117
2020-10-07,50412.191406,57620.558594,38009.511719,54749.769531,56774.261719,10133.360352
2020-10-08,50131.371094,58116.070313,38417.019531,54554.851563,56395.390625,10034.759766
2020-10-09,50781.179688,58148.320313,38476.859375,55182.988281,57198.269531,9912.330078
2020-10-12,51158.558594,58350.039063,38464.609375,55552.351563,57636.390625,10049.30957
2020-10-13,50722.359375,57431.601563,38268.621094,55054.53125,57190.539063,9774.700195
2020-10-14,51041.589844,57728.71875,38398.378906,55394.230469,57561.828125,9733.280273
2020-10-15,50503.890625,57594.53125,38404.46875,54843.960938,56876.199219,9822.25
2020-10-16,50697.691406,57422.261719,38650.199219,55047.261719,57158.621094,9677.629883
2020-10-19,50741.941406,57997.921875,39042.871094,55161.03125,57164.109375,9977.799805
2020-10-20,50851.621094,58391.039063,38453.820313,55271.75,57265.480469,9956.349609
2020-10-21,50905.121094,58701.941406,38878.628906,55345.488281,57270.75,10138.599609
2020-10-22,50276.839844,59126.171875,39208.800781,54796.421875,56452.738281,10376.280273
2020-10-23,50692.28125,61259.421875,39895.390625,55339.578125,56679.671875,10790.700195
2020-10-26,50286.898438,60699.488281,39611.929688,54890.878906,56230.359375,10644.910156
2020-10-27,49560.808594,59461.980469,39035.03125,54079.429688,55467.511719,10503.320313
2020-10-28,47930.578125,57040.601563,37851.859375,52308.140625,53740.679688,10026.429688
2020-10-29,47576.460938,56210.488281,37179.269531,51896.96875,53419.621094,9756.700195
2020-10-30,47472.921875,55050.398438,36710.710938,51684.699219,53409.910156,9459.759766
2020-11-02,48392.96875,55875.738281,36863.429688,52618.039063,54441.261719,9597.629883
2020-11-03,48853.140625,57421.941406,37425.699219,53187.808594,54829.578125,9987.169922
2020-11-04,49300.890625,57810.578125,37811.921875,53656.210938,55332.539063,10016.219727
2020-11-05,50762.828125,59491.101563,38541.171875,55225.238281,56976.710938,10139.129883
2020-11-06,51876.238281,59841.851563,39120.191406,56387.039063,58372.75,10147.55957
2020-11-09,52684.371094,61555.53125,39856.308594,57307.488281,59170.039063,10949.019531
2020-11-10,52922.511719,63003.378906,40471.238281,57672.121094,59309.320313,11377.05957
2020-11-11,52784.390625,63999.898438,40947.53125,57607.300781,58992.941406,11998.730469
2020-11-12,52335.710938,62260.789063,40260.371094,57031.191406,58643.5,11699.55957
2020-11-13,52517.570313,62033.390625,40065.449219,57182.601563,58898.101563,11496.790039
2020-11-16,52551.859375,62405.429688,40539.089844,57267,58901.648438,11537.139648
2020-11-17,52288.789063,62839.089844,41031.628906,57053.011719,58504.730469,11641.209961
2020-11-18,52518.351563,63409.660156,41458.210938,57323.671875,58712.011719,11674.490234
2020-11-19,51977.910156,62611.199219,41417.558594,56753.488281,58138.359375,11524.950195
2020-11-20,51915.398438,61619.941406,41242.121094,56615.28125,58172.148438,11267.929688
2020-11-23,52478.550781,61453.28125,41077.25,57147.308594,58905.828125,11337.900391
2020-11-24,53049.429688,61607.28125,41631.871094,57761.921875,59635.230469,11674.990234
2020-11-25,52940.789063,62221.679688,42573.75,57742.191406,59424.441406,11641.099609
2020-11-26,53084.128906,62513.738281,43067.519531,57923.691406,59568.578125,11645.280273
2020-11-27,53021.578125,62269.578125,42828.140625,57822.5,59502.460938,11577.709961
2020-11-30,52375.5,60558.429688,42364.859375,57091.890625,58933.640625,11158.55957
2020-12-01,52764.089844,61111.148438,42476.449219,57509.71875,59355.378906,11238.330078
2020-12-02,53482.738281,61822.761719,42641.160156,58281.980469,60200.550781,11306.980469
2020-12-03,54171.851563,61882.730469,42546.289063,58947.480469,61056.578125,11399.330078
2020-12-04,54500.039063,63020.160156,43507.078125,59419.371094,61374.980469,11646.830078
2020-12-07,54646.921875,63024.558594,43447.308594,59527.699219,61518.210938,11593.950195
2020-12-08,54262.511719,62845.589844,43793.558594,59159.359375,61055.460938,11663.669922
2020-12-09,54349.609375,63177.460938,44228.429688,59291.75,61131.730469,11819.490234
2020-12-10,54334.199219,63044.03125,44176.140625,59282.769531,61150.578125,11517.209961
2020-12-11,54458.609375,62787.761719,44570.769531,59412.609375,61345.800781,11751.040039
2020-12-14,54520.691406,63555.601563,44788.628906,59508.800781,61300.28125,11920.44043
2020-12-15,54466.511719,63762.910156,44989.941406,59478.261719,61205.710938,12084.469727
2020-12-17,55484.28125,64356.621094,45267.398438,60544.300781,62448.128906,12149.950195
2020-12-18,54692.398438,65014.039063,45502,59788.121094,61319.871094,12430.549805
2020-12-21,53784.25,62896.640625,44226.210938,58714.871094,60441.210938,11824.980469
2020-12-22,53648.03125,63211.5,44214.859375,58619.75,60254.820313,11911.080078
2020-12-23,53958.730469,63757.898438,44402.53125,58986.71875,60607.109375,12075.099609
2020-12-24,54125.230469,64020.210938,44655.640625,59175.800781,60782.558594,12100.280273
2020-12-28,53956.261719,64303.269531,44201.691406,59006.070313,60534.21875,12114.360352
2020-12-29,54196.128906,64240.789063,44261.640625,59246.398438,60854.308594,12111.620117
2020-12-30,54615.328125,64194.679688,44335.761719,59634.929688,61362.078125,12169.389648
2020-12-31,54379.578125,64250.339844,44455.929688,59408.679688,61050.121094,12060.269531
2021-01-04,NA,64243.308594,44792.378906,60479.421875,62416.730469,11857.120117
2021-01-05,55976.320313,63554.441406,43991.511719,60921.371094,63180.128906,11630.830078
2021-01-06,56877.601563,63783.851563,44024.261719,61857.421875,64343.691406,11676.349609
2021-01-07,58006.230469,64817.019531,44485.269531,63042.878906,65639.65625,12001.320313
2021-01-08,58423.339844,65957.0625,44953.210938,63519.179688,65995.09375,12308.900391
2021-01-11,58717.769531,65390.429688,44724.160156,63759.929688,66436.570313,12092.209961
2021-01-12,58492.921875,65333.300781,44867.050781,63535.101563,66147.882813,12136.849609
2021-01-13,58337.660156,66097.828125,45423.941406,63474.53125,65879.101563,11996.209961
2021-01-14,58735.949219,65985.882813,45671.28125,63884.769531,66417.257813,11916.160156
2021-01-15,58446.351563,65736.898438,45333.359375,63549.75,66055.46875,11916.889648
2021-01-18,58548.171875,65827.0625,45678.210938,63713.871094,66227.84375,11904.459961
2021-01-19,58358.851563,66887.34375,46027.871094,63603.261719,65847.328125,12017.400391
2021-01-20,58857.761719,66722.96875,46362.371094,64108.511719,66513.617188,11997.839844
2021-01-21,58969.371094,66850.382813,46024.851563,64174.878906,66594.96875,11940.129883
2021-01-22,NA,65740.53125,45754.289063,63987.921875,66595.367188,11685.830078
2021-01-25,59408.050781,66043.320313,47096.210938,64559.851563,67189.546875,11549.820313
2021-01-26,58720.550781,66690.953125,46601.890625,63923.628906,66265.679688,11739.169922
2021-01-27,57644.441406,66291.828125,46102.339844,62784.519531,64903.710938,11826.389648
2021-01-28,58084.460938,66240.023438,45612.800781,63206.71875,65491.648438,11873.830078
2021-01-29,57312.449219,65812.023438,45891.75,62472.101563,64610,11688.799805
2021-02-01,57670.398438,65448.671875,45818.929688,62796.648438,65108.480469,11596.75
2021-02-02,57585.128906,65879.757813,46005.808594,62733.648438,64927.609375,11828.370117
2021-02-03,57828.550781,65979.601563,46660.070313,63010.609375,65224.570313,11850.679688
2021-02-04,58493.738281,67575.3125,47096.300781,63786.210938,65877.046875,12205.259766
2021-02-05,58877.359375,68895.21875,48051.070313,64289.480469,66200.273438,12588.839844
2021-02-08,59647.941406,68470.023438,48464.179688,65059.160156,67256.867188,12386.980469
2021-02-09,59663.769531,69325.640625,49266.101563,65162.691406,67166.546875,12450.25
2021-02-10,60637.699219,69482.890625,49768.929688,66150.820313,68381.992188,12420.660156
2021-02-11,60420.449219,69277.453125,49554.75,65882.71875,68090.179688,12459.120117
2021-02-12,60673.941406,69774.65625,49593.371094,66132.242188,68309.78125,12746.530273
2021-02-15,NA,70049.46875,49964.921875,67124.828125,69515.421875,12743.360352
2021-02-16,61775.449219,69647.820313,49813.261719,67227.0625,69738.882813,12696.580078
2021-02-17,NA,68189.75,49680.339844,67110.070313,69891.859375,12448.580078
2021-02-18,61206.578125,67826.90625,49696.460938,66575.453125,69272.46875,12355.709961
2021-02-19,62105.238281,68283.171875,49636.160156,67464.859375,70334.953125,12369.150391
2021-02-22,61903.640625,68629.273438,50610.730469,67362.820313,70071.09375,12384.410156
2021-02-23,60493.96875,67922.992188,49982.558594,65921.601563,68388.507813,12233.980469
2021-02-24,60747.410156,68265.6875,50046.46875,66200.757813,68676.257813,12354.990234
2021-02-25,62063.351563,68484.320313,50222.980469,67483.757813,70281.539063,12334.480469
2021-02-26,60754.300781,67883.28125,49726.171875,66138.046875,68692.9375,12200.049805
2021-03-01,62107.039063,69141.007813,50083.359375,67536.960938,70225.882813,12456.30957
2021-03-02,63104.699219,69786.382813,50577,68510.75,71324.25,12568.480469
2021-03-03,NA,69881.226563,51427.679688,68326.789063,71013.171875,12571.599609
2021-03-04,62250.03125,70289.039063,51568.128906,67743.539063,70166.507813,12674.589844
2021-03-05,62788.640625,70206.523438,51325.300781,68271.1875,70881.609375,12759.799805
2021-03-08,62910.601563,70475.039063,51586.78125,68426.171875,71011.21875,12747.280273
2021-03-09,63098.328125,71180.976563,52049.320313,68655.960938,71136.148438,12863.110352
2021-03-10,62886.160156,71897.921875,52318.089844,68516.992188,70793.726563,13035.030273
2021-03-11,63187.539063,71439.640625,52285.648438,68775.0625,71222.882813,12963.280273
2021-03-12,62587.78125,71464.859375,52554.679688,68209.859375,70469.15625,12992.769531
2021-03-15,61921.050781,71377.328125,52683.699219,67566.421875,69645.867188,12814.610352
2021-03-16,61623.628906,71024.8125,53053.519531,67289.367188,69335.46875,12581.959961
2021-03-17,60810.171875,70579.601563,53145.101563,66494.492188,68391.140625,12371.419922
2021-03-18,61050.328125,70523.71875,53264.75,66739.742188,68712.398438,12285.589844
2021-03-19,60313.398438,69070.320313,52988.558594,65911.273438,67952.492188,12117.299805
2021-03-23,59793.261719,68073.320313,52447.941406,65318.519531,67426.132813,11920.150391
2021-03-24,59768.808594,67695.71875,52325.410156,65257.089844,67434.59375,11937.339844
2021-03-25,59278.890625,67685.757813,52379.238281,64783.621094,66815.757813,11846.080078
2021-03-26,61244.269531,69421.476563,53102.328125,66833.992188,69073.96875,12147.009766
2021-03-29,61443.898438,70358.15625,53449.058594,67089.367188,69184.789063,12445.55957
2021-03-30,61589.910156,70945.757813,54045.121094,67291.65625,69286.507813,12550.330078
2021-03-31,60881.148438,69863.1875,53261.480469,66485.289063,68514.421875,12268.139648
2021-04-01,61590.238281,70246.429688,53772.609375,67236.3125,69381.140625,12165.580078
2021-04-06,62372.238281,71244.398438,54332.570313,68063.890625,70212.539063,12267.519531
2021-04-07,61409.519531,71360.210938,54684.789063,67160.421875,68987.742188,12200.240234
2021-04-08,61303.191406,70759.539063,54696.019531,67053.96875,68977.460938,12027.330078
2021-04-09,61458.46875,70842.132813,54664.550781,67191.273438,69140.710938,12122.959961
2021-04-12,60672.558594,70562.140625,54382.328125,66390.023438,68172.492188,12143.830078
2021-04-13,61382.988281,70805.148438,54376.859375,67072.492188,69010.929688,12154.719727
2021-04-14,62084.390625,71247.679688,54907.699219,67812.148438,69848.820313,12162.639648
2021-04-15,62080.019531,71462.84375,55170.609375,67823.09375,69801.203125,12341.589844
2021-04-16,62898.128906,72389.617188,55408.710938,68698.78125,70729.710938,12445.570313
2021-04-19,62325.851563,71950.210938,55083.519531,68094.28125,70055.203125,12417.339844
2021-04-20,61116.769531,70722.34375,54744.078125,66835.523438,68697.90625,12162.129883
2021-04-21,61399.261719,71125.15625,55103.390625,67145.75,68994.5,12125.820313
2021-04-22,61182.941406,70982.21875,55132.589844,66971.59375,68796.390625,12096.129883
2021-04-23,61478.761719,71184.742188,55665.53125,67295.742188,69143.898438,12120.219727
2021-04-26,61716.820313,72029.398438,55657.75,67572.578125,69323.710938,12210.75
2021-04-28,61838.558594,72339.890625,56146.890625,67740.109375,69446.367188,12425.240234
2021-04-29,61508.378906,72035.101563,56236.308594,67392.726563,69053.609375,12600.820313
2021-04-30,61096.371094,71082.84375,55934.949219,66937,68681.929688,12340.219727
2021-05-03,60769.691406,70487.007813,55784.238281,66586.242188,68361.640625,12147.120117
2021-05-04,60376.46875,70125.382813,55350.128906,66173.96875,67927.53125,12086.339844
2021-05-05,NA,71202.796875,55488.46875,67346.1875,69215.796875,12356.480469
2021-05-06,61705.878906,71736.320313,56039.058594,67608.890625,69411.148438,12566.929688
2021-05-07,62573.359375,72563.5,56415.328125,68519.53125,70398.226563,12710.549805
2021-05-10,62389.390625,72712.992188,56428.96875,68377.226563,70179.820313,12740.389648
2021-05-11,NA,71863.851563,55914.890625,67241.203125,68911.78125,12659.080078
2021-05-12,61529.140625,71455.632813,55685.558594,67424.273438,69251.617188,12642.330078
2021-05-13,60211.078125,71118.078125,56068.710938,66168.648438,67664.992188,12499.19043
2021-05-14,60573.371094,72146.773438,56482.269531,66598.132813,67979.390625,12685.44043
2021-05-17,61193.21875,72379.679688,56327.421875,67217.109375,68745.25,12611.879883
2021-05-18,61189.941406,73091,56255.210938,67254.921875,68645.898438,12688.55957
2021-05-19,59776.910156,72652.1875,56347.128906,65855.8125,66911.140625,12619.519531
2021-05-20,60068.050781,72604.859375,56089.789063,66124.4375,67286.59375,12729.009766
2021-05-21,60210,72467.226563,56113.160156,66238.929688,67464.03125,12839.400391
2021-05-24,60056.921875,71968.648438,56060.800781,66054.921875,67334.40625,12763.94043
2021-05-25,NA,72214.320313,55637.101563,66076.679688,67334.898438,12992.580078
2021-05-26,60093.238281,72723.3125,56345.390625,66108.226563,67224.96875,13093.360352
2021-05-27,60802.011719,74291.398438,57178.890625,66940.25,67923.429688,13240.44043
2021-05-28,61345.488281,75429.703125,57759.621094,67554.859375,68445.75,13449.650391
2021-05-31,NA,75463.789063,57664.390625,67964.039063,68977.367188,13455.80957
2021-06-01,62698.898438,76100.40625,57799.691406,68922.859375,70082.359375,13575.280273
2021-06-02,62786.671875,76372.929688,58293.269531,69049.039063,70159.226563,13646.400391
2021-06-03,61573.320313,75762.632813,57900.710938,67791.382813,68674.1875,13560.360352
2021-06-04,61616.800781,75685.882813,57684.820313,67825.023438,68747.226563,13464.570313
2021-06-07,61387.75,75214.320313,57682.238281,67575.421875,68523.398438,13486.150391
2021-06-08,61452.390625,75067.609375,57833.171875,67644.84375,68636.53125,13485.179688
2021-06-09,61433.179688,75668.03125,58395.03125,67681.46875,68522.179688,13825
2021-06-10,NA,75673.976563,58249.351563,67542.84375,68348.78125,13759.429688
2021-06-11,61444.660156,75329.320313,58381.859375,67723.90625,68651.078125,13638.459961
2021-06-14,61653.75,75621.65625,58756.351563,67941.476563,68849.796875,13720.5
2021-06-15,61061.789063,74912.171875,58313.128906,67310.570313,68206,13596.25
2021-06-17,60399.878906,74254.671875,57762.570313,66585.476563,67434.578125,13265.959961
2021-06-18,59503.871094,73475.578125,57705.488281,65635.226563,66366.773438,12994.919922
2021-06-21,59472.25,72715.859375,57043.070313,65563.476563,66477.046875,12870.75
2021-06-22,59493.460938,72538.703125,56752.558594,65551.726563,66517.398438,12834.230469
2021-06-23,59764.050781,72707.390625,56835.199219,65819.632813,66825.8125,12891.150391
2021-06-24,60188.421875,73229.820313,57147.351563,66263.492188,67273.757813,13009.730469
2021-06-25,60140.148438,73145.40625,56957.210938,66215.46875,67240.679688,13080.150391
2021-06-28,59820.660156,72145.75,56316.910156,65809.351563,66964.859375,12789.389648
2021-06-29,60495.828125,73390.953125,56623.289063,66548.710938,67642.679688,13080.480469
2021-06-30,60161.761719,73313.539063,56912.761719,66248.742188,67250.398438,13102.759766
2021-07-01,60476.769531,73532.703125,56639.28125,66555.78125,67620.289063,13035.540039
2021-07-02,60292.640625,73111.359375,56268.46875,66323.757813,67430.617188,12977.839844
2021-07-05,NA,73573.84375,56174.449219,66166.859375,67131.289063,13068.379883
2021-07-06,59756.871094,73448.703125,56519.910156,65849.75,66723.617188,13049.089844
2021-07-07,60705.570313,74280.242188,56527.769531,66806.359375,67792.46875,13166.980469
2021-07-08,59106.398438,73589.226563,56884.859375,65243.5,65879.726563,13111.900391
2021-07-09,60221.839844,74279.023438,57038,66385.570313,67212.742188,13303.370117
2021-07-12,61080.800781,75058.203125,57538.179688,67293.328125,68199.703125,13317.759766
2021-07-13,60943.21875,73954.140625,56705.589844,67088.273438,68220.523438,12844.759766
2021-07-14,61753.539063,74408.953125,56555.46875,67897.601563,69187.976563,12879.830078
2021-07-15,61439.109375,74001.71875,56003.25,67538.609375,68840.289063,12818.120117
2021-07-16,60437.578125,73299.5625,56001.339844,66529.53125,67674.578125,12748.240234
2021-07-19,58795.320313,71970.851563,55109.21875,64804.738281,65762.992188,12427.30957
2021-07-20,59668.21875,72608.367188,55563.21875,65724.679688,66799.273438,12525.839844
2021-07-21,60502.390625,72861.4375,55839.71875,66558.460938,67816.796875,12580.5
2021-07-22,61309.128906,73670.359375,56055.261719,67404.273438,68733.429688,12696.410156
2021-07-23,61932.980469,74248.773438,56553.640625,68063.703125,69439.640625,12820.389648
2021-07-26,61946.371094,73944.976563,56351.238281,68051.046875,69500.9375,12704.900391
2021-07-27,61208.328125,74336.5,56172.570313,67340.71875,68499.320313,12793.799805
2021-07-28,62368.628906,74828.953125,56694.058594,68525.539063,69908.84375,12824.790039
2021-07-29,63394.890625,75335.789063,57066.988281,69565.226563,71134.601563,12834.610352
2021-07-30,62852.28125,75262.34375,56067.261719,68970.78125,70433.960938,12906.030273
2021-08-02,62704,74908.367188,56409.890625,68822.75,70296.757813,12915.040039
2021-08-03,62543.441406,75592.398438,56965.300781,68705.726563,69962.757813,13128.740234
2021-08-04,62750.03125,75435.078125,57083.75,68898.039063,70240.851563,13094.519531
2021-08-05,62199.851563,76172.859375,57319.019531,68371.226563,69379.242188,13559.459961
2021-08-06,62509.230469,76060.046875,57432.96875,68673.953125,69792.148438,13570.169922
2021-08-10,63541.210938,75407.8125,57108.828125,69602.039063,71164.59375,13538.400391
2021-08-11,63488.730469,75966.78125,57657.871094,69617.15625,71030.53125,13537.44043
2021-08-12,63276.980469,75695.921875,57443.820313,69401.953125,70820.890625,13451.419922
2021-08-13,63269.039063,75667.640625,57224.070313,69384.757813,70817.679688,13470.929688
2021-08-16,62607.03125,76793.960938,57536.640625,68824.703125,69823.679688,13787.769531
2021-08-17,62657.339844,77544.15625,57761.511719,68939.84375,69798.179688,13890.160156
2021-08-18,61608.960938,77694.367188,58152.421875,67905.679688,68395.742188,14077.410156
2021-08-19,59854.78125,76393.78125,58039.121094,66113.476563,66346.15625,13885.730469
2021-08-20,59800.019531,75618.71875,57749.53125,66011.0625,66395.757813,13857.290039
2021-08-23,60562.050781,76671.726563,58008.960938,66829.210938,67220.8125,14087.650391
2021-08-24,61180.289063,76946.25,58178.769531,67451.539063,67962.726563,14198.230469
2021-08-25,61212.121094,76330.023438,58369.851563,67452.859375,68085.109375,14224.620117
2021-08-26,60854.921875,76465.359375,58150.960938,67068.742188,67568.648438,14250.230469
2021-08-27,61393.148438,77030.710938,58634.160156,67646.078125,68171.203125,14307.150391
2021-08-30,60750.089844,77127.28125,58871.429688,67064.6875,67379.148438,14254.700195
2021-08-31,61039.261719,78010.453125,59917.101563,67427.929688,67601.546875,14510.929688
2021-09-01,60612.640625,77670.742188,59750.691406,66976.046875,67095.421875,14472.370117
2021-09-02,60357.488281,76796.742188,59813.648438,66654.242188,66859.609375,14336.070313
2021-09-03,60106.71875,76334.273438,59787.640625,66371.851563,66592.28125,14222.519531
2021-09-06,60035.800781,75978.617188,59532.109375,66253.796875,66529.742188,14176.870117
2021-09-07,60340.769531,75466.507813,59708.429688,66514.90625,66969.15625,14117.530273
2021-09-08,59378.550781,74872.570313,59378.25,65525.351563,65826.65625,14118.040039
2021-09-09,58020.550781,74610.398438,59064.378906,64176.53125,64144.121094,13951.669922
2021-09-10,58175.75,74241.289063,58919.871094,64296.058594,64387.410156,13848.269531
2021-09-13,58494.78125,75084.34375,59236.898438,64652.320313,64652.289063,14005.129883
2021-09-14,58115.078125,75414.21875,59799.988281,64300.460938,64090.019531,14228.599609
2021-09-15,58229.941406,75366.773438,59491.128906,64385.128906,64228.71875,14281.230469
2021-09-16,57098.191406,74794.1875,60190.488281,63313.75,62914.300781,13941.929688
2021-09-17,56605.25,75768.023438,59761,62863.640625,62144.789063,14017.5
2021-09-20,55246.070313,74723.039063,59077.128906,61453.421875,60570.109375,13750.419922
2021-09-21,56085.628906,75698.320313,59627.488281,62362.179688,61512.898438,13882.669922
2021-09-22,56938.308594,76958.421875,61576.449219,63353.050781,62419.148438,14174.570313
2021-09-23,57642.539063,77374.179688,61978.78125,64049.050781,63214.230469,14316.490234
2021-09-27,57784.269531,77252.75,62251.398438,64197.359375,63418.28125,14246.419922
2021-09-28,57462.191406,76897.671875,61499.03125,63784.410156,63000.160156,14437.040039
2021-09-29,58022.328125,76956.90625,62024.988281,64363.660156,63712.898438,14644.80957
2021-09-30,57863.398438,77396.429688,62793.738281,64281.769531,63465.558594,14623.540039
2021-10-01,57265.621094,76944.34375,62624.898438,63661.019531,62762.980469,14588.540039
2021-10-04,57754.96875,76375.273438,62798.589844,64129,63487.410156,14411.860352
2021-10-05,58097.71875,77454.171875,63349.929688,64542.871094,63761.398438,14422.570313
2021-10-06,57523.808594,77616.132813,63436.199219,63987.019531,62995.351563,14398.370117
2021-10-07,58721.800781,77302.460938,63070.140625,65157.75,64613.648438,14293.679688
2021-10-08,58839.089844,76601.851563,62921.378906,65242.609375,64885.230469,14044.389648
2021-10-11,59662.980469,77002.75,63306.820313,66101.039063,65896.617188,14079.849609
2021-10-12,59501.730469,77478.328125,63388.378906,65988.117188,65641.15625,14169.969727
2021-10-13,59516.75,77448.648438,63561.179688,66012.78125,65669.6875,14074.530273
2021-10-14,60391.050781,77069.53125,63795.488281,66846.171875,66826.523438,14006.889648
2021-10-15,60494.019531,77945.390625,64460.320313,67028.859375,66836.046875,13960.980469
2021-10-18,60220.449219,78144.429688,64813.089844,66792.101563,66463.023438,14072.549805
2021-10-19,60190.058594,78084.132813,64765.320313,66776.148438,66458.078125,14021.799805
2021-10-20,60347.449219,77709.359375,64388.308594,66894.789063,66716.421875,14008.169922
2021-10-21,59535.078125,77173.140625,63689.019531,66057.578125,65780.5,13819.589844
2021-10-22,60524.550781,77497.320313,64041.589844,67050.523438,66986.101563,13849.049805
2021-10-25,60445.78125,77676.203125,63851.238281,66980.453125,66866.929688,13901.099609
2021-10-26,61024.550781,78226.09375,64218.871094,67615.3125,67555.070313,14027.219727
2021-10-27,60874.441406,78397.359375,63594.449219,67475.09375,67371.351563,14054.129883
2021-10-28,61093.410156,78391.4375,64116.691406,67759.757813,67713.789063,13963.790039
2021-10-29,60807.871094,78129.859375,64364.390625,67464.6875,67370.742188,13956.139648
2021-11-02,61158.140625,78973.601563,63559.128906,67782.203125,67649.382813,14252.019531
2021-11-03,61876.96875,79662.273438,64352.160156,68587.273438,68504.773438,14241.719727
2021-11-04,61409.929688,79519.5625,65203.691406,68156.210938,67922.960938,14287.580078
2021-11-05,61115.789063,78761.820313,64583.910156,67825.34375,67691.671875,14192.589844
2021-11-08,61317.75,78517.40625,65285.660156,68049.34375,67996.140625,14143.219727
2021-11-09,61246.699219,78534.007813,65591.9375,67983.203125,67888.226563,14172.320313
2021-11-10,61537.828125,78334.921875,65391.960938,68279.398438,68329.960938,14134.830078
2021-11-11,62381.96875,78891.007813,65329.871094,69131.5625,69325.679688,14118.44043
2021-11-12,63263.398438,78329.046875,64905.820313,69921.367188,70503.898438,13958.820313
2021-11-15,63480.761719,78508.421875,64509.410156,70090.539063,70709.09375,14078.019531
2021-11-16,64281.449219,78753.078125,64910.390625,70938.40625,71739.703125,14028.790039
2021-11-17,64337.171875,78004.851563,64786.128906,70942.34375,71914.53125,14132.030273
2021-11-18,64288.71875,78131.023438,64517.878906,70866.570313,71803.90625,14208.179688
2021-11-19,63870.648438,77242.078125,64042.128906,70376.421875,71384.65625,13953.209961
2021-11-22,64384.460938,77729.6875,63737.71875,70865.851563,71935.78125,14092.070313
2021-11-23,64566.390625,77610.65625,63546.949219,71015.398438,72168.070313,14068
2021-11-24,64169.171875,76416.898438,63498.699219,70558.890625,71833.9375,13798.549805
2021-11-25,64062.738281,77324.617188,64123.921875,70554.679688,71594.890625,13935.620117
2021-11-26,62410.828125,73978.367188,61498.800781,68614.976563,69941.882813,12994.679688
2021-11-29,63600.609375,76512.742188,62931.140625,70008.539063,71127.679688,13459.75
2021-11-30,64063.820313,76876.789063,63199.421875,70475.023438,71642.09375,13591.200195
